title,link,address
RSIA Assyifa Depok,https://lewatmana.com/lokasi/45853/rsia-assyifa-depok/,"Jl. Cinere Raya No.48, Rangkapan Jaya Baru, Kec. Pancoran Mas, Kota Depok, Jawa Barat, Depok, Jawa Barat, Indonesia 16434"
RSIA Asy Syifa Medical Center,https://lewatmana.com/lokasi/37818/rsia-asy-syifa-medical-center/,"Jalan Cinere Raya Parung Bingung no. 9, Depok, Jawa Barat, Indonesia 16434"
RSIA Badrul Aini,https://lewatmana.com/lokasi/46333/rsia-badrul-aini/,"Jl. Syukri No.18, Tegal Sari III, Kec. Medan Area, Kota Medan, Sumatera Utara, Medan, Sumatera Utara, Indonesia 20216"
RSIA Bhakti Persada,https://lewatmana.com/lokasi/39227/rsia-bhakti-persada/,"Jl. Pasar Legi No.145 Kel.Mangge Kec. Barat Magetan, Magetan, Jawa Timur, Indonesia 63394"
RSIA Brawijaya Antasari,https://lewatmana.com/lokasi/45738/rsia-brawijaya-antasari/,"No.1, Jl. Taman Brawijaya, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan., Jakarta Selatan, DKI Jakarta, Indonesia 12150"
RSIA Buah Hati Pamulang,https://lewatmana.com/lokasi/37757/rsia-buah-hati-pamulang/,"Jl Raya Siliwangi No. 189 Pamulang, Tangerang, Banten, Indonesia 15416"
RSIA Aulia,https://lewatmana.com/lokasi/25027/rsia-aulia/,"Jalan Jeruk Raya No. 15, Jagakarsa, Jakarta Selatan, DKI Jakarta, Indonesia 12620"
RSIA Bakti Asih,https://lewatmana.com/lokasi/37751/rsia-bakti-asih/,"Jl. Raden Salen No. 10 Karang Tengah, Tangerang, Banten, Indonesia 15157"
RSIA Bina Sehat Mandiri,https://lewatmana.com/lokasi/25029/rsia-bina-sehat-mandiri/,"Jl Raya Duri 22 Duri Kepa, Kebon Jeruk, Jakarta Barat, DKI Jakarta, Indonesia 11510"
RSIA Brawijaya Duren Tiga,https://lewatmana.com/lokasi/45739/rsia-brawijaya-duren-tiga/,"Jl. Duren Tiga Raya No. 5 - Pancoran, Jakarta Selatan, Jakarta, Indonesia, Jakarta Selatan, DKI Jakarta, Indonesia 12760"
RSIA Budhi Asih,https://lewatmana.com/lokasi/38803/rsia-budhi-asih/,"Jalan Perintis Kemerdekaan No. 30B, Purwokerto Kulon, Purwokerto Selatan, Banyumas, Jawa Tengah, Indonesia 53141"
RSIA Budhi Jaya,https://lewatmana.com/lokasi/25031/rsia-budhi-jaya/,"Jl. Dr. Saharjo No. 120, Jakarta Selatan, DKI Jakarta, Indonesia 12960"
RSIA Bun,https://lewatmana.com/lokasi/45816/rsia-bun/,"Jalan Raya Kosambi Timur No. 2 Kel, Kosambi Tim., Kec. Kosambi, Tangerang, Banten, Kabupaten Tangerang, Banten, Indonesia 15213"
RSIA Bunda,https://lewatmana.com/lokasi/45705/rsia-bunda/,"Jl. Teuku Cik Ditiro, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, No.28., Jakarta Pusat, DKI Jakarta, Indonesia 10350"
RSIA Bunda Aliyah,https://lewatmana.com/lokasi/45784/rsia-bunda-aliyah/,"Jl. Pahlawan Revolusi No.100, Pd. Bambu, Kec. Duren Sawit, Jakarta Timur., Jakarta Timur, DKI Jakarta, Indonesia 13430"
RSIA Bunda Arif,https://lewatmana.com/lokasi/38798/rsia-bunda-arif/,"Jl. Jatiwinangun No. 16 Purwokerto Kab.Banyumas, Banyumas, Jawa Tengah, Indonesia 53114"
RSIA Bujang Dara,https://lewatmana.com/lokasi/46077/rsia-bujang-dara/,"Jl. Moh. Saad, Tj. Puri, Kec. Sintang, Kabupaten Sintang, Kalimantan Barat, Sintang, Kalimantan Barat, Indonesia 78613"
RSIA Bunda,https://lewatmana.com/lokasi/39057/rsia-bunda/,"Jl. Adisucipto 9 Banyuwangi, Banyuwangi, Jawa Timur, Indonesia 68131"
RSIA Bunda Aisyah,https://lewatmana.com/lokasi/45958/rsia-bunda-aisyah/,"Jalan R. E. Martadinata No.200B, Cipedes, Indihiang, Cipedes, Kec. Cipedes, Tasikmalaya, Jawa Barat, Tasikmalaya, Jawa Barat, Indonesia 46151"
RSIA Bunda Aliyah Depok,https://lewatmana.com/lokasi/45854/rsia-bunda-aliyah-depok/,"Jl. Kartini No.2, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat, Depok, Jawa Barat, Indonesia 16431"
RSIA Bunda Margonda,https://lewatmana.com/lokasi/37808/rsia-bunda-margonda/,"Jl Raya Margonda No 28 Rt 02 Rw 03 Pondok Cina Beji, Depok, Jawa Barat, Indonesia 16424"
RSIA Bunda Noni,https://lewatmana.com/lokasi/46285/rsia-bunda-noni/,"Jl. Srijaya Negara, Bukit Lama, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan, Palembang, Sumatera Selatan, Indonesia 30121"
RSIA.BUNDA SURYATNI,https://lewatmana.com/lokasi/38776/rsiabunda-suryatni/,"Jl. K. H. Soleh Iskandar No.21 Tanah Sereal, Bogor, Jawa Barat, Indonesia 16161"
RSIA Catherine Booth Makassar,https://lewatmana.com/lokasi/46216/rsia-catherine-booth-makassar/,"Jl. Arief Rate No.15, Losari, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan, Makassar, Sulawesi Selatan, Indonesia 90114"
RSIA Cempaka Putri Permata,https://lewatmana.com/lokasi/45990/rsia-cempaka-putri-permata/,"Jl. Jambangan Kebon Agung No.8, Jambangan, Kec. Jambangan, Kota SBY, Jawa Timur, Surabaya, Jawa Timur, Indonesia 60231"
RSIA Cicik,https://lewatmana.com/lokasi/46259/rsia-cicik/,"Jl. Dr. Sutomo No.94, Kubu Marapalam, Kec. Padang Tim., Kota Padang, Sumatera Barat, Padang, Sumatera Barat, Indonesia 25143"
RSIA Bunda Sejahtera,https://lewatmana.com/lokasi/45817/rsia-bunda-sejahtera/,"Jl. Puri Agung No.3, Kuta Baru, Kec. Ps. Kemis, Tangerang, Banten, Kabupaten Tangerang, Banten, Indonesia 15560"
RSIA Cahaya Bunda,https://lewatmana.com/lokasi/45931/rsia-cahaya-bunda/,"Jl. Perjuangan No.8, Sunyaragi, Kec. Kesambi, Kota Cirebon, Jawa Barat, Cirebon, Jawa Barat, Indonesia 45132"
RSIA Cempaka Putih Permata Surabaya,https://lewatmana.com/lokasi/39498/rsia-cempaka-putih-permata-surabaya/,"Jl. Jambangan Kebon Agung No.8, Surabaya, Jawa Timur, Indonesia 60232"
RSIA Cendana,https://lewatmana.com/lokasi/39075/rsia-cendana/,"Jl. Kusuma Bangsa No.01, Kanigoro, Kec. Kanigoro, Blitar, Jawa Timur, Blitar, Jawa Timur, Indonesia 66171"
RSIA. Cinta Kasih,https://lewatmana.com/lokasi/21920/rsia-cinta-kasih/,"Jl. Ciputat Baru Raya No. 10, Tangerang, Banten, Indonesia 15411"
RSIA Citra Ananda,https://lewatmana.com/lokasi/45836/rsia-citra-ananda/,"Jl. R.E. Martadinata No.30, Ciputat, Kec. Ciputat, Kota Tangerang Selatan, Banten, Tangerang Selatan, Banten, Indonesia 15411"
RSIA Citra Keluarga,https://lewatmana.com/lokasi/39423/rsia-citra-keluarga/,"Jl. Urip Sumoharjo 189, Kediri, Kediri, Jawa Timur, Indonesia 64129"
RSIA Dentatama,https://lewatmana.com/lokasi/39028/rsia-dentatama/,"Jl. Perintis Kemerdekaan No.6, SRAGEN, Sragen, Jawa Tengah, Indonesia 57215"
RSIA Dhia,https://lewatmana.com/lokasi/45837/rsia-dhia/,"Jl. Cendrawasih Raya No.90, Sawah Lama, Kec. Ciputat, Kota Tangerang Selatan, Banten, Tangerang Selatan, Banten, Indonesia 15413"
RSIA dr. Djoko Pramono,https://lewatmana.com/lokasi/45951/rsia-dr-djoko-pramono/,"Jl. Panatayuda I No.35, Nagasari, Kec. Karawang Bar., Kabupaten Karawang, Jawa Barat, Karawang, Jawa Barat, Indonesia 41312"
RSIA Citra Insani,https://lewatmana.com/lokasi/38759/rsia-citra-insani/,"Jl. Raya Parung No. 242 Pamager Sari Parung Bogor, Bogor, Jawa Barat, Indonesia 16330"
RSIA Darul Istiqomah,https://lewatmana.com/lokasi/38913/rsia-daru-istiqomah/,"Jln. Sekopek No. 15 , Kaliwungu, Kendal, Jawa Tengah, Indonesia 51372"
RSIA Dewi Queen,https://lewatmana.com/lokasi/38901/rsia-dewi-queen/,"JL Kutoarjo, No 60, Panjer Kec. Kebumen, Kebumen, Jawa Tengah, Indonesia 54312"
RSIA Dian Pertiwi,https://lewatmana.com/lokasi/38890/rsia-dian-pertiwi/,"Jl. Lawu Papahan, Tasikmadu Karanganyar, Karanganyar, Jawa Tengah, Indonesia 57761"
RSIA Eria Bunda,https://lewatmana.com/lokasi/46197/rsia-eria-bunda/,"Jl. KH. Ahmad Dahlan No.163, Kp. Tengah, Kec. Sukajadi, Kota Pekanbaru, Riau, Pekanbaru, Riau, Indonesia 28122"
RSIA Euis,https://lewatmana.com/lokasi/25033/rsia-euis/,"Jl. H. Naman No.3 Duren Sawit, Jakarta Timur, DKI Jakarta, Indonesia 13450"
RSIA Family,https://lewatmana.com/lokasi/24975/rsia-family/,"Pluit Mas I Blok A No. 2A - 5A, Jakarta Utara, DKI Jakarta, Indonesia 14450"
RSIA Fatimah Lamongan,https://lewatmana.com/lokasi/39211/rsia-fatimah-lamongan/,"Jl. Pahlawan Selatan No. 18, Lamongan, Jawa Timur, Indonesia 62216"
RSIA Galeri Candra,https://lewatmana.com/lokasi/39463/rsia-galeri-candra/,"JL. ANDONG NO. 3, Jatimulyo, Malang, Jawa Timur, Indonesia 65141"
RSIA Gladiool,https://lewatmana.com/lokasi/38949/rsia-gladiool/,"Jalan Kenanga 4-6 Magelang, Magelang, Jawa Tengah, Indonesia 56122"
RSIA Evasari,https://lewatmana.com/lokasi/24974/rsia-evasari/,"Jl. Rawamangun No.47, Pramuka, Jakarta Pusat, DKI Jakarta, Indonesia 10570"
RSIA Fatimah,https://lewatmana.com/lokasi/39349/rsia-fatimah/,"Jl. Letjend Suprapto 55, Kraksaan, Probolinggo, Jawa Timur, Indonesia 67282"
RSIA Frisdhy Angel Batam,https://lewatmana.com/lokasi/46136/rsia-frisdhy-angel-batam/,"Jl Raden Patah Blok B No.1-3, Lubuk Baja, Lubuk Baja Kota, Kec. Lubuk Baja,Kota Batam,Kepulauan Riau, Batam, Kepulauan Riau, Indonesia 29444"
RSIA Ganesha Medika Malang,https://lewatmana.com/lokasi/39464/rsia-ganesha-medika-malang/,"jl. Mayjen Panjaitan no .176, Malang, Kota Malang, Malang, Jawa Timur, Indonesia 65119"
RSIA Grha Bunda,https://lewatmana.com/lokasi/45913/rsia-grha-bunda/,"Jl. Terusan Jakarta No.15 - 17, Babakan Surabaya, Kec. Kiaracondong, Kota Bandung, Jawa Barat, Bandung, Jawa Barat, Indonesia 40281"
RSIA Harapan Bunda Bandung,https://lewatmana.com/lokasi/45914/rsia-harapan-bunda-bandung/,"Jalan Pluto Raya Blok C, Margahayu Raya, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat, Bandung, Jawa Barat, Indonesia 40286"
RSIA Harmoni Gajayana,https://lewatmana.com/lokasi/39445/rsia-harmoni-gajayana/,"Jl. Gajayana No. 12-B, Malang, Jawa Timur, Indonesia 65144"
RSIA Hermina Bekasi,https://lewatmana.com/lokasi/21925/rsia-hermina-bekasi/,"Jl. Kemakmuran No. 39 Margajaya, Bekasi, Jawa Barat, Indonesia 17141"
RSIA Hermina Ciputat,https://lewatmana.com/lokasi/45838/rsia-hermina-ciputat/,"Jl. Kertamukti No. 2 Ciputat, Cireundeu, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten, Tangerang Selatan, Banten, Indonesia 15419"
RSIA Hermina Depok,https://lewatmana.com/lokasi/21926/rsia-hermina-depok/,"Jl. Siliwangi No. 50 Pancoran Mas, Depok, Jawa Barat, Indonesia 16436"
RSIA Harapan Mulia,https://lewatmana.com/lokasi/45818/rsia-harapan-mulia/,"Mata Gara, Tigaraksa Kec., Tangerang, Banten, Kabupaten Tangerang, Banten, Indonesia 15720"
RSIA Hermina Arcamanik,https://lewatmana.com/lokasi/21935/rsia-hermina-arcamanik/,"Jl. A.H. Nasution No. 50 Bandung, Bandung, Jawa Barat, Indonesia 40291"
RSIA Hermina Bogor,https://lewatmana.com/lokasi/21928/rsia-hermina-bogor/,"Jl. Ringroad - I Kav. 23,25,27 Perum. Taman Yasmin, Bogor, Jawa Barat, Indonesia 16113"
RSIA Hermina Daan Mogot,https://lewatmana.com/lokasi/21927/rsia-hermina-daan-mogot/,"Jl. Kintamani Raya No. 2 Daan Mogot, Jakarta Barat, DKI Jakarta, Indonesia 11840"
RSIA Hermina Grand Wisata,https://lewatmana.com/lokasi/21934/rsia-hermina-grand-wisata/,"Jl. Festival Boulevard Blok JA I No. 1 Lambang Sari, Bekasi, Jawa Barat, Indonesia 17510"
RSIA Hermina Jatinegara,https://lewatmana.com/lokasi/21923/rsia-hermina-jatinegara/,"Jl. Jatinegara Barat 126, Jakarta Timur, DKI Jakarta, Indonesia 13320"
RSIA Hermina Pandanaran,https://lewatmana.com/lokasi/21930/rsia-hermina-pandanaran/,"Jl. Pandanaran No. 24 Semarang, Semarang, Jawa Tengah, Indonesia 50244"
RSIA Hermina Podomoro,https://lewatmana.com/lokasi/21924/rsia-hermina-podomoro/,"Jl. Danau Agung 2 blok E.3 No. 28-30 Sunter Podomoro, Jakarta Utara, DKI Jakarta, Indonesia"
RSIA Hermina Tangerang,https://lewatmana.com/lokasi/21933/rsia-hermina-tangerang/,"Jl. KS. Tubun No. 10 Pasar Baru, Tangerang, Banten, Indonesia 15112"
RSIA Hidayah Purwokerto,https://lewatmana.com/lokasi/38788/rsia-hidayah-purwokerto/,"Jl. Supriyadi No. 22 Purwokerto, Banyumas, Jawa Tengah, Indonesia 53111"
RSIA Hermina Mekarsari,https://lewatmana.com/lokasi/45886/rsia-hermina-mekarsari/,"Jl. Raya Narogong No.KM. 21, Cileungsi, Kec. Cileungsi, Bogor, Jawa Barat, Kabupaten Bogor, Jawa Barat, Indonesia 16820"
RSIA Hermina Pasteur,https://lewatmana.com/lokasi/21929/rsia-hermina-pasteur/,"Jl. Dr. Djunjunan 107 Pasteur, Bandung, Jawa Barat, Indonesia 40173"
RSIA Hermina Serpong,https://lewatmana.com/lokasi/45840/rsia-hermina-serpong/,"Jl. Raya Puspitek km 1 No 99, Buaran, Serpong, Buaran, Serpong, Kota Tangerang Selatan, Banten, Tangerang Selatan, Banten, Indonesia 15310"
RSIA Hermina Tangkubanperahu,https://lewatmana.com/lokasi/21931/rsia-hermina-tangkubanperahu/,"Jl. Tangkuban Perahu No.31-33, Kauman, Kec. Klojen, Kota Malang, Jawa Timur, Malang, Jawa Timur, Indonesia 65119"
RSIA HST,https://lewatmana.com/lokasi/39386/rsia-hst/,"Jl. Dr. Soetomo 39A, Kec. Trenggalek, Trenggalek, Jawa Timur, Indonesia 66300"
RSIA Husada Bunda,https://lewatmana.com/lokasi/39243/rsia-husada-bunda/,"Jl. Pahlawan Trip No.2, Malang, Jawa Timur, Indonesia 65112"
RSIA ILANUR,https://lewatmana.com/lokasi/45819/rsia-ilanur/,"Jl. Raya Serang No.Km. 24 No. 1, RT.3/RW.2, Talagasari, Kec. Balaraja, Tangerang, Banten, Kabupaten Tangerang, Banten, Indonesia 15610"
RSIA Kartika Jaya,https://lewatmana.com/lokasi/38221/rsia-kartika-jaya/,"Jl. Ngagel Jaya Utara No.2, Surabaya, Jawa Timur, Indonesia 60284"
RSIA Kasih Ibu,https://lewatmana.com/lokasi/38990/rsia-kasih-ibu/,"Jl. Raya selakambang No 27, Desa. Kalikajar, Rt 03 / Rw 06 Purbalingga, Purbalingga, Jawa Tengah, Indonesia 53391"
RSIA Kasih Ibu Tegal,https://lewatmana.com/lokasi/39180/rsia-kasih-ibu-tegal/,"Jl. Sultan Agung 32,Tegal, Tegal, Jawa Tengah, Indonesia 52124"
RSIA Ibnu Sina,https://lewatmana.com/lokasi/45722/rsia-ibnu-sina/,"Jl. Dr. Nurdin I No. 34, Grogol, Kec. Grogol petamburan, Kota Jakarta Barat., Jakarta Barat, DKI Jakarta, Indonesia 11450"
RSIA Juliana,https://lewatmana.com/lokasi/38773/rsia-juliana/,"Jalan Raya Tajur No. 75, Bogor, Jawa Barat, Indonesia 16141"
RSIA Karunia Kasih Bekasi,https://lewatmana.com/lokasi/45872/rsia-karunia-kasih-bekasi/,"Jl. Raya Jatiwaringin No.133, Jatiwaringin, Kec. Pondokgede, Kota Bks, Jawa Barat, Bekasi, Jawa Barat, Indonesia 17411"
RSIA Kasih Ibu Purworejo,https://lewatmana.com/lokasi/39002/rsia-kasih-ibu-purworejo/,"Jln.Mayjend Sutoyo No.19, Purworejo, Jawa Tengah, Indonesia 54114"
RSIA Keluarga Ibu,https://lewatmana.com/lokasi/37744/rsia-keluarga-ibu/,"Jl Raya Benua Indah 58 RT 001/04 Pabuaran Tumpeng, Karawaci, Tangerang, Banten, Indonesia 15112"
RSIA Kemang,https://lewatmana.com/lokasi/25035/rsia-kemang/,"JL.Ampera Raya No.34, Jakarta Selatan, DKI Jakarta, Indonesia 12550"
RSIA Kenari Graha Medika,https://lewatmana.com/lokasi/45887/rsia-kenari-graha-medika/,"Jl. Raya Narogong Km. 22, Cileungsi Kidul, Kec. Cileungsi, Bogor, Jawa Barat, Kabupaten Bogor, Jawa Barat, Indonesia 17136"
RSIA Kendangsari Merr,https://lewatmana.com/lokasi/39513/rsia-kendangsari-merr/,"Jalan Raya Kendangsari No. 38, Surabaya, Jawa Timur, Surabaya, Jawa Timur, Indonesia 60114"
RSIA Kirana,https://lewatmana.com/lokasi/39363/rsia-kirana/,"Jl. Raya Ngelom No.87 Taman, Sidoarjo, Sidoarjo, Jawa Timur, Indonesia 61257"
RSIA Kumala Siwi,https://lewatmana.com/lokasi/38885/rsia-kumala-siwi/,"Jl. Raya Pecangaan No. 115 Pecangaan Jepara, Jepara, Jawa Tengah, Indonesia 59462"
RSIA Kemang Medical Care,https://lewatmana.com/lokasi/45740/rsia-kemang-medical-care/,"Jl. Ampera Raya No. 34 - Pasar Minggu, Jakarta Selatan, Jakarta, Indonesia, Jakarta Selatan, DKI Jakarta, Indonesia 12550"
RSIA Kendangsari Merr,https://lewatmana.com/lokasi/45991/rsia-kendangsari-merr/,"Jl. Dr. Ir. H. Soekarno No.2, Kalijudan, Kec. Mulyorejo, Kota SBY, Jawa Timur, Surabaya, Jawa Timur, Indonesia 60134"
RSIA Khalishah Palimanan,https://lewatmana.com/lokasi/45935/rsia-khalishah-palimanan/,"Jl. DR. Setiabudi No. 8, Pegagan, Kec. Palimanan, Cirebon, Jawa Barat, Kabupaten Cirebon, Jawa Barat, Indonesia 45161"
RSIA Kirana Husada,https://lewatmana.com/lokasi/39074/rsia-kirana-husada/,"JL. Panglima Sudirman, No. 55, Wlingi Blitar, Blitar, Jawa Timur, Indonesia 66184"
RSIA Kusuma Pradja Semarang,https://lewatmana.com/lokasi/39126/rsia-kusuma-pradja-semarang/,"Jl. Bugangan Raya 5,Semarang, Semarang, Jawa Tengah, Indonesia 50126"
RSIA Lenggogeni,https://lewatmana.com/lokasi/46260/rsia-lenggogeni/,"Jl. Purus II No.4, Purus, Kec. Padang Bar., Kota Padang, Sumatera Barat, Padang, Sumatera Barat, Indonesia 25115"
RSIA Limijati,https://lewatmana.com/lokasi/38121/rsia-limijati/,"Jalan R. E. Martadinata No. 33-39, Citarum, Bandung, Jawa Barat, Indonesia 40115"
RSIA Mardi Waloeja Kauman Malang,https://lewatmana.com/lokasi/39446/rsia-mardi-waloeja-kauman-malang/,"Jl. Kauman No.23, Malang, Malang, Jawa Timur, Indonesia 65119"
RSIA Melania,https://lewatmana.com/lokasi/37820/rsia-melania/,"Jl. Pahlawan No.91, Bogor Selatan, Bogor, Jawa Barat, Indonesia 16121"
RSIA Melinda,https://lewatmana.com/lokasi/45915/rsia-melinda/,"Jl. Pajajaran, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat, Bandung, Jawa Barat, Indonesia 40171"
RSIA. Lestari,https://lewatmana.com/lokasi/21904/rsia-lestari/,"Jl. Cirendeu Indah III No. 37 Ciputat, Tangerang, Banten, Indonesia 15419"
RSIA Lombok Dua Dua Lontar,https://lewatmana.com/lokasi/45992/rsia-lombok-dua-dua-lontar/,"Jl. Lontar No.109, Lontar, Kec. Sambikerep, Kota SBY, Jawa Timur, Surabaya, Jawa Timur, Indonesia 60216"
RSIA Masmitra Jatimakmur,https://lewatmana.com/lokasi/37794/rsia-masmitra-jatimakmur/,"Jl. Raya Jati Makmur No. 40 Pondokgede, Bekasi, Jawa Barat, Indonesia 17413"
RSIA Melati Husada,https://lewatmana.com/lokasi/39461/rsia-melati-husada/,"Jl. Kawi No. 32-34, Malang, Jawa Timur, Indonesia 65517"
RSIA Melinda,https://lewatmana.com/lokasi/39427/rsia-melinda/,"JL. Balowerti II, No. 59 kediri, Kediri, Jawa Timur, Indonesia 64121"
RSIA Mitra Family,https://lewatmana.com/lokasi/45950/rsia-mitra-family/,"Sukaharja, Kec. Telukjambe Tim., Kabupaten Karawang, Jawa Barat, Karawang, Jawa Barat, Indonesia 41361"
RSIA Muhammadiyah Kediri,https://lewatmana.com/lokasi/39419/rsia-muhammadiyah-kediri/,"Jl. Gatot Subroto 84 Kediri, Kediri, Jawa Timur, Indonesia 64112"
RSIA Muhaya,https://lewatmana.com/lokasi/46124/rsia-muhaya/,"Jl. Jendral Sudirman No.18, Taman Bunga, Gerunggang, Kota Pangkal Pinang, Kepulauan Bangka Belitung, Pangkal Pinang, Kepulauan Bangka Belitung, Indonesia 33684"
RSIA Murni Asih,https://lewatmana.com/lokasi/45820/rsia-murni-asih/,"Jl. Raya Legok - Karawaci No.86, RT.2/RW.1, Medang, Kec. Pagedangan, Tangerang, Banten, Kabupaten Tangerang, Banten, Indonesia 15810"
RSIA Mutiara Aini Batam,https://lewatmana.com/lokasi/46137/rsia-mutiara-aini-batam/,"Jalan Batu Aji 2 Blok A No.1, Buliang, Kec. Batu Aji, Kota Batam, Kepulauan Riau, Batam, Kepulauan Riau, Indonesia 29432"
RSIA Mitra Husada,https://lewatmana.com/lokasi/39370/rsia-mitra-husada/,"Jl. Raya Sruni No. 159 Gedangan, Sidoarjo, Jawa Timur, Indonesia 61254"
RSIA Muhammadiyah Taman Puring,https://lewatmana.com/lokasi/25037/rsia-muhammadiyah-taman-puring/,"Jl. Gandaria I/20, Jakarta Selatan, DKI Jakarta, Indonesia 12130"
RSIA Mukti Husada,https://lewatmana.com/lokasi/39319/rsia-mukti-husada/,"JL. KABUPATEN NO. 68, Pamekasan, Jawa Timur, Indonesia 69316"
RSIA Muslimat Jombang,https://lewatmana.com/lokasi/46024/rsia-muslimat-jombang/,"Jl. Urip Sumoharjo No.34, Tugu, Kepatihan, Kec. Jombang, Kabupaten Jombang, Jawa Timur, Jombang, Jawa Timur, Indonesia 61419"
RSIA Mutiara Bunda,https://lewatmana.com/lokasi/39107/rsia-mutiara-bunda/,"Jl. Merak No.8 Salatiga, Salatiga, Jawa Tengah, Indonesia 50722"
RSIA Mutiara Bunda,https://lewatmana.com/lokasi/39107/rsia-mutiara-bunda/,"Jl. Merak No.8 Salatiga, Salatiga, Jawa Tengah, Indonesia 50722"
RSIA Mutiara Bunda,https://lewatmana.com/lokasi/38842/rsia-mutiara-bunda/,"Jalan Raya Krakahan (Pantura), Tanjung Brebes, Brebes, Jawa Tengah, Indonesia 52254"
RSIA NUN Surabaya,https://lewatmana.com/lokasi/39503/rsia-nun-surabaya/,"jalan Manukan Tengah 51 J 4-6, Surabaya, Jawa Timur, Indonesia 60217"
RSIA Nuraini,https://lewatmana.com/lokasi/39201/rsia-nuraini/,"JL Yos Sudarso, No. 84 RT. 16 RW. 09, Tulungrejo, Pare, Kediri, Jawa Timur, Indonesia 64212"
RSIA Nyai Ageng Pinatih,https://lewatmana.com/lokasi/39151/rsia-nyai-ageng-pinatih/,"Jl. Kh. Abdul Karim No.76-78 Gresik, Gresik, Jawa Timur, Indonesia"
RSIA Mutiara Bunda,https://lewatmana.com/lokasi/39460/rsia-mutiara-bunda/,"Jalan Ciujung 19 Malang, Malang, Jawa Timur, Indonesia 65122"
RSIA MUTIARA HATI,https://lewatmana.com/lokasi/38717/rsia-mutiara-hati/,"Jalan. Raya Pagaden Rt 15/04 Desa Sukamulya Kec.Pagaden Subang, Subang, Jawa Barat, Indonesia 41252"
RSIA Nuraida,https://lewatmana.com/lokasi/45888/rsia-nuraida/,"Jl. Bangbarung Raya No.105, RT.01/RW.06, Tegal Gundil, Kec. Bogor Utara, Kota Bogor, Jawa Barat, Kabupaten Bogor, Jawa Barat, Indonesia 16152"
RSIA Nurul Annisa,https://lewatmana.com/lokasi/37795/rsia-nurul-annisa/,"Jalan Raya Cibarusah Cikarang Selatan, Bekasi, Jawa Barat, Indonesia 17550"
RSIA Pala Raya,https://lewatmana.com/lokasi/39061/rsia-pala-raya/,"Jl. Pala Raya 11A Mejasem Tegal, Tegal, Jawa Tengah, Indonesia 52181"
RSIA Panca Dharma,https://lewatmana.com/lokasi/39322/rsia-panca-dharma/,"JL. Raya Pasuruan, No. 14 A, Pandaan Sukorejo, Pasuruan, Jawa Timur, Indonesia 67135"
RSIA Paramount Makassar,https://lewatmana.com/lokasi/46217/rsia-paramount-makassar/,"Jl. A. P. Pettarani No.82, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan, Makassar, Sulawesi Selatan, Indonesia 90231"
RSIA Permata,https://lewatmana.com/lokasi/38998/rsia-permata/,"jl. Mayjend Sutoyo No. 75 Rt 05 Rw 05, Purworejo, Jawa Tengah, Indonesia 54113"
RSIA Permata Hati,https://lewatmana.com/lokasi/39291/rsia-permata-hati/,"Jl. Kecubung 22 Samarapura, Klungkung, Bali, Indonesia 80712"
RSIA Pratiwi,https://lewatmana.com/lokasi/45808/rsia-pratiwi/,"Jl. RHM Noeradji No. 42, Sumur Pacing, Kec. Karawaci, Kota Tangerang, Banten, Tangerang, Banten, Indonesia 15114"
RSIA Panti Abdi Dharma,https://lewatmana.com/lokasi/45932/rsia-panti-abdi-dharma/,"Jl. Pulasaren No 7, Kesepuhan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat, Cirebon, Jawa Barat, Indonesia 45114"
RSIA Perdana Medica,https://lewatmana.com/lokasi/39510/rsia-perdana-medica/,"JL RAYA KUTISARI NO 6, Kota Surabaya, Surabaya, Jawa Timur, Indonesia 60291"
RSIA Permata Hati,https://lewatmana.com/lokasi/38933/rsia-permata-hati/,"Jl. Nisemito No.28,Kudus, Kudus, Jawa Tengah, Indonesia 59316"
RSIA Permata Hati Makassar,https://lewatmana.com/lokasi/46218/rsia-permata-hati-makassar/,"Jl Tamalanrea Raya Blok 10 M No. 9 -10, Tamalanrea, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan, Makassar, Sulawesi Selatan, Indonesia 90245"
RSIA Prima Husada,https://lewatmana.com/lokasi/39367/rsia-prima-husada/,"Jl. Letjen Suprapto No.3 Waru, Sidoarjo, Jawa Timur, Indonesia 61356"
RSIA Puri Adhya Paramita,https://lewatmana.com/lokasi/46143/rsia-puri-adhya-paramita/,"Jl. Sultan Agung No.5, Bandar Jaya Bar., Kec. Terbanggi Besar, Kabupaten Lampung Tengah, Lampung, Lampung Tengah, Lampung, Indonesia 34163"
